#wave = wavelength (um)
#flux = flux (W/cm^2/um)
#stdev = standard deviation of flux measurement (W/cm^2/um)
#det = LWS detector number (0-9)
#
#wave    flux         stdev           det
 84.6915  6.44908e-18  3.37869e-20      5
 84.6916  6.63131e-18  5.57050e-20      5
 84.7539  6.08693e-18  9.23270e-20      4
 84.7539  6.29251e-18  9.85185e-20      4
 84.8170  6.21871e-18  9.52152e-20      4
 84.8171  6.29094e-18  9.83629e-20      4
 84.8497  6.45664e-18  5.24144e-20      5
 84.8497  6.41425e-18  5.73068e-20      5
 84.8801  6.43101e-18  8.63091e-20      4
 84.8801  6.27159e-18  9.20232e-20      4
 84.9432  6.25926e-18  8.53422e-20      4
 84.9432  6.32575e-18  9.96049e-20      4
 85.0062  6.18378e-18  8.06816e-20      4
 85.0062  6.39035e-18  1.07862e-19      4
 85.0074  6.39193e-18  3.53859e-20      5
 85.0075  6.52080e-18  4.42324e-20      5
 85.0692  6.43773e-18  8.25615e-20      4
 85.0692  6.15079e-18  9.64997e-20      4
 85.1320  6.12371e-18  9.74867e-20      4
 85.1321  6.18852e-18  8.35337e-20      4
 85.1494  6.47356e-18  5.07873e-20      5
 85.1572  6.47771e-18  5.11167e-20      5
 85.1949  6.26657e-18  1.07245e-19      4
 85.1949  6.19501e-18  1.01360e-19      4
 85.2577  6.19315e-18  9.33976e-20      4
 85.2577  6.11862e-18  8.33970e-20      4
 85.3066  6.49792e-18  5.52515e-20      5
 85.3066  6.46839e-18  3.75134e-20      5
 85.3204  6.12386e-18  5.56373e-20      4
 85.3204  6.34861e-18  1.07020e-19      4
 85.3770  6.19097e-18  6.78124e-20      4
 85.3771  6.16057e-18  8.22289e-20      4
 85.4396  6.22461e-18  7.78047e-20      4
 85.4396  6.37811e-18  7.64265e-20      4
 85.4636  6.51473e-18  3.52261e-20      5
 85.4636  6.47746e-18  3.39243e-20      5
 85.5022  6.34559e-18  9.88722e-20      4
 85.5022  6.19538e-18  9.32304e-20      4
 85.5648  6.13673e-18  1.31566e-19      4
 85.5648  6.30342e-18  7.60321e-20      4
 85.6204  6.35640e-18  4.14963e-20      5
 85.6204  6.25659e-18  3.10942e-20      5
 85.6273  6.00313e-18  1.11383e-19      4
 85.6273  6.23628e-18  1.16349e-19      4
 85.6898  6.34020e-18  1.07791e-19      4
 85.6898  6.00743e-18  9.44321e-20      4
 85.7522  6.10816e-18  1.17855e-19      4
 85.7523  6.11587e-18  1.26410e-19      4
 85.7768  6.02598e-18  3.95722e-20      5
 85.7769  6.14273e-18  4.67668e-20      5
 85.8146  5.98731e-18  8.43712e-20      4
 85.8147  5.80650e-18  9.82838e-20      4
 85.8770  5.82265e-18  1.33979e-19      4
 85.8770  5.52993e-18  1.01296e-19      4
 85.9331  5.94179e-18  5.04186e-20      5
 85.9331  5.93672e-18  4.76480e-20      5
 85.9393  5.66047e-18  1.14636e-19      4
 85.9393  5.41224e-18  9.99936e-20      4
 86.0016  5.28668e-18  1.17023e-19      4
 86.0016  5.41526e-18  1.06933e-19      4
 86.0638  5.48989e-18  1.32761e-19      4
 86.0639  5.12683e-18  9.82449e-20      4
 86.0890  5.82042e-18  4.19847e-20      5
 86.0890  5.87793e-18  3.55835e-20      5
 86.1260  5.55935e-18  9.28632e-20      4
 86.1260  5.20460e-18  9.67547e-20      4
 86.1882  5.35895e-18  8.54419e-20      4
 86.1882  5.66971e-18  1.12346e-19      4
 86.2443  5.54246e-18  9.95018e-20      4
 86.2447  5.92010e-18  4.52498e-20      5
 86.2447  5.92478e-18  4.02340e-20      5
 86.2473  5.67443e-18  1.38024e-19      4
 86.3062  5.74814e-18  9.82763e-20      4
 86.3063  5.67463e-18  8.14378e-20      4
 86.3683  5.89114e-18  1.14280e-19      4
 86.3683  5.90976e-18  1.04685e-19      4
 86.4001  6.12600e-18  4.74413e-20      5
 86.4001  6.10285e-18  3.91404e-20      5
 86.4303  5.80050e-18  1.15182e-19      4
 86.4304  5.89709e-18  1.01903e-19      4
 86.4923  5.77315e-18  1.27072e-19      4
 86.4923  5.94427e-18  1.12075e-19      4
 86.5543  6.00354e-18  1.06697e-19      4
 86.5543  5.84135e-18  1.14160e-19      4
 86.5552  6.26221e-18  3.81389e-20      5
 86.5553  6.13224e-18  4.43745e-20      5
 86.6162  6.07490e-18  1.08254e-19      4
 86.6162  5.91561e-18  1.08018e-19      4
 86.6781  6.13837e-18  1.20904e-19      4
 86.6781  5.96932e-18  1.01618e-19      4
 86.7102  6.12280e-18  4.97676e-20      5
 86.7102  6.20835e-18  3.05081e-20      5
 86.7400  5.77471e-18  9.60073e-20      4
 86.7400  5.87614e-18  1.04406e-19      4
 86.8018  5.87696e-18  1.16091e-19      4
 86.8018  5.73465e-18  8.60353e-20      4
 86.8636  6.00689e-18  1.57162e-19      4
 86.8636  6.01933e-18  1.01423e-19      4
 86.8648  6.34944e-18  3.93466e-20      5
 86.8648  6.23586e-18  4.44062e-20      5
 86.9254  5.98633e-18  8.76612e-20      4
 86.9254  6.07271e-18  1.18314e-19      4
 86.9871  6.06914e-18  1.02083e-19      4
 86.9872  6.00320e-18  1.29786e-19      4
 87.0191  6.30049e-18  3.79355e-20      5
 87.0192  6.22085e-18  4.91845e-20      5
 87.0488  6.07937e-18  1.10953e-19      4
 87.0488  6.04899e-18  1.14999e-19      4
 87.1044  5.66950e-18  1.00858e-19      4
 87.1045  6.01197e-18  1.43100e-19      4
 87.1660  6.11067e-18  1.53632e-19      4
 87.1660  5.86254e-18  7.49669e-20      4
 87.1733  6.29426e-18  3.58328e-20      5
 87.1733  6.25558e-18  4.68704e-20      5
 87.2277  6.04348e-18  1.07480e-19      4
 87.2277  5.83884e-18  1.27800e-19      4
 87.2893  6.09141e-18  1.14884e-19      4
 87.2893  5.80433e-18  1.01189e-19      4
 87.3272  6.27519e-18  4.16893e-20      5
 87.3272  6.20495e-18  5.39751e-20      5
 87.3508  5.87002e-18  1.10769e-19      4
 87.3509  6.17240e-18  1.09344e-19      4
 87.4124  5.87857e-18  1.14158e-19      4
 87.4124  5.96356e-18  1.01703e-19      4
 87.4740  6.01177e-18  8.16554e-20      4
 87.4740  5.94728e-18  1.33192e-19      4
 87.4808  6.25955e-18  3.19918e-20      5
 87.4808  6.31653e-18  4.24303e-20      5
 87.5355  5.65115e-18  9.82668e-20      4
 87.5355  5.85200e-18  9.91527e-20      4
 87.5970  5.64969e-18  1.14859e-19      4
 87.5970  5.90682e-18  9.48942e-20      4
 87.6189  6.22961e-18  4.22874e-20      5
 87.6189  6.17743e-18  3.36382e-20      5
 87.6584  5.68905e-18  8.88231e-20      4
 87.6584  5.86199e-18  1.36202e-19      4
 87.7199  5.83771e-18  9.02679e-20      4
 87.7199  5.92832e-18  1.04530e-19      4
 87.7720  6.15775e-18  4.01994e-20      5
 87.7720  6.14087e-18  4.41406e-20      5
 87.7813  5.82557e-18  1.17975e-19      4
 87.7813  5.84159e-18  1.11457e-19      4
 87.8427  5.88560e-18  8.54609e-20      4
 87.8427  5.63864e-18  1.05858e-19      4
 87.9041  5.89567e-18  1.05576e-19      4
 87.9041  5.73451e-18  8.72145e-20      4
 87.9249  6.15027e-18  4.02996e-20      5
 87.9250  6.14224e-18  4.30626e-20      5
 87.9654  5.81215e-18  1.45738e-19      4
 87.9654  5.75064e-18  1.44888e-19      4
 88.0209  5.77297e-18  1.07511e-19      4
 88.0267  5.61470e-18  1.11328e-19      4
 88.0776  6.10311e-18  4.10051e-20      5
 88.0776  6.16352e-18  4.12263e-20      5
 88.0821  5.97803e-18  1.13392e-19      4
 88.0821  5.46669e-18  9.22573e-20      4
 88.1434  5.85584e-18  9.64488e-20      4
 88.1434  5.77573e-18  9.94152e-20      4
 88.2047  5.80782e-18  1.28017e-19      4
 88.2047  5.72619e-18  1.11904e-19      4
 88.2300  6.09554e-18  4.07131e-20      5
 88.2301  6.12838e-18  3.69458e-20      5
 88.2660  5.79417e-18  1.10223e-19      4
 88.2660  5.64462e-18  1.17293e-19      4
 88.3272  5.61730e-18  9.10360e-20      4
 88.3273  5.48075e-18  1.09620e-19      4
 88.3822  6.05231e-18  3.41654e-20      5
 88.3823  6.08192e-18  3.29250e-20      5
 88.3885  5.84943e-18  7.77766e-20      4
 88.3885  5.62672e-18  1.01620e-19      4
 88.4498  5.89950e-18  9.47876e-20      4
 88.4498  5.84238e-18  1.02729e-19      4
 88.5110  5.68803e-18  1.14845e-19      4
 88.5110  5.51918e-18  1.01298e-19      4
 88.5342  6.05679e-18  2.88508e-20      5
 88.5342  6.09309e-18  3.85344e-20      5
 88.5722  5.81893e-18  1.43088e-19      4
 88.5723  5.56734e-18  5.56966e-20      4
 88.6334  5.69823e-18  9.19276e-20      4
 88.6334  5.62942e-18  1.04019e-19      4
 88.6859  6.05225e-18  3.30514e-20      5
 88.6859  6.07352e-18  3.71583e-20      5
 88.6945  5.62983e-18  1.26884e-19      4
 88.6945  5.62152e-18  1.04873e-19      4
 88.7557  5.87750e-18  1.18216e-19      4
 88.7557  5.65240e-18  1.18068e-19      4
 88.8110  5.97212e-18  1.12609e-19      4
 88.8110  5.65808e-18  1.42226e-19      4
 88.8374  6.05208e-18  3.58604e-20      5
 88.8374  6.05257e-18  4.30386e-20      5
 88.8721  5.78318e-18  1.40304e-19      4
 88.8721  5.62683e-18  1.13513e-19      4
 88.9332  5.60716e-18  8.65888e-20      4
 88.9332  5.71950e-18  1.22313e-19      4
 88.9886  6.00867e-18  4.45045e-20      5
 88.9886  5.99835e-18  3.06453e-20      5
 88.9943  5.71832e-18  1.10667e-19      4
 88.9943  5.69712e-18  9.57370e-20      4
 89.0555  5.77639e-18  9.68815e-20      4
 89.0555  5.48526e-18  1.27978e-19      4
 89.1166  5.87127e-18  8.74988e-20      4
 89.1166  5.74658e-18  7.58800e-20      4
 89.1397  6.04867e-18  5.04971e-20      5
 89.1397  6.06055e-18  3.29110e-20      5
 89.1777  5.78063e-18  1.16198e-19      4
 89.1777  5.73506e-18  1.04151e-19      4
 89.2389  5.49023e-18  1.21268e-19      4
 89.2389  5.52762e-18  1.11883e-19      4
 89.2905  6.04425e-18  4.27475e-20      5
 89.2905  6.00982e-18  3.14041e-20      5
 89.3000  5.83959e-18  1.13269e-19      4
 89.3000  5.61799e-18  1.19980e-19      4
 89.3611  5.68637e-18  1.07596e-19      4
 89.3611  5.49970e-18  1.17471e-19      4
 89.4222  5.31605e-18  8.40995e-20      4
 89.4222  5.30582e-18  1.07597e-19      4
 89.4409  5.93585e-18  4.15959e-20      5
 89.4409  5.99177e-18  2.97316e-20      5
 89.4833  5.53045e-18  1.06733e-19      4
 89.4833  5.56660e-18  9.05437e-20      4
 89.5444  5.58600e-18  1.41599e-19      4
 89.5444  5.74465e-18  1.01726e-19      4
 89.5913  5.93426e-18  3.28024e-20      5
 89.5913  5.95686e-18  3.10472e-20      5
 89.6054  5.68968e-18  1.03929e-19      4
 89.6054  5.68542e-18  9.01264e-20      4
 89.6665  5.61731e-18  1.24182e-19      4
 89.6665  5.55675e-18  8.14300e-20      4
 89.7217  5.61235e-18  1.17528e-19      4
 89.7265  5.96229e-18  3.93654e-20      5
 89.7265  5.94267e-18  3.18181e-20      5
 89.7276  5.38892e-18  7.01767e-20      4
 89.7827  5.45629e-18  1.11635e-19      4
 89.7827  5.45997e-18  9.66820e-20      4
 89.8438  5.40667e-18  9.45868e-20      4
 89.8438  5.65011e-18  1.24131e-19      4
 89.8764  5.97752e-18  3.26319e-20      5
 89.8764  5.89449e-18  2.99234e-20      5
 89.9048  5.72381e-18  1.42208e-19      4
 89.9048  5.49443e-18  1.19408e-19      4
 89.9659  5.73795e-18  8.15008e-20      4
 89.9659  5.45214e-18  1.05489e-19      4
 90.0261  5.82974e-18  3.35933e-20      5
 90.0261  5.79499e-18  3.14388e-20      5
 90.0270  5.51998e-18  1.10149e-19      4
 90.0270  5.49712e-18  1.09918e-19      4
 90.0881  5.48027e-18  1.07054e-19      4
 90.0881  5.49880e-18  1.09488e-19      4
 90.1492  5.47718e-18  9.19241e-20      4
 90.1492  5.35183e-18  1.30868e-19      4
 90.1756  5.86312e-18  4.35132e-20      5
 90.1756  5.83344e-18  2.21645e-20      5
 90.2103  5.58260e-18  1.10714e-19      4
 90.2103  5.48291e-18  1.21602e-19      4
 90.2714  5.38099e-18  7.84921e-20      4
 90.2714  5.53709e-18  1.16366e-19      4
 90.3248  5.89345e-18  3.78528e-20      5
 90.3248  5.82032e-18  2.27610e-20      5
 90.3325  5.41254e-18  1.00692e-19      4
 90.3325  5.56203e-18  9.97021e-20      4
 90.3936  5.38441e-18  8.79730e-20      4
 90.3936  5.48806e-18  7.28452e-20      4
 90.4547  5.55479e-18  1.11570e-19      4
 90.4547  5.35390e-18  1.22017e-19      4
 90.4739  5.81824e-18  2.78752e-20      5
 90.4739  5.81278e-18  3.56870e-20      5
 90.5158  5.38010e-18  7.85743e-20      4
 90.5158  5.40464e-18  1.03727e-19      4
 90.5769  5.44523e-18  1.15887e-19      4
 90.5769  5.44026e-18  1.11571e-19      4
 90.6227  5.78607e-18  3.20188e-20      5
 90.6227  5.81881e-18  3.03520e-20      5
 90.6320  5.26519e-18  1.05466e-19      4
 90.6321  5.19647e-18  1.48820e-19      4
 90.6932  5.47667e-18  9.99743e-20      4
 90.6932  5.36530e-18  1.17323e-19      4
 90.7543  5.53945e-18  9.61732e-20      4
 90.7543  5.46626e-18  1.35868e-19      4
 90.7714  5.75659e-18  4.17279e-20      5
 90.7714  5.78791e-18  3.78089e-20      5
 90.8155  5.43494e-18  1.05568e-19      4
 90.8155  5.49929e-18  1.06372e-19      4
 90.8766  5.63186e-18  9.02319e-20      4
 90.8767  5.64851e-18  6.94713e-20      4
 90.9198  5.77555e-18  2.77597e-20      5
 90.9198  5.74846e-18  3.62829e-20      5
 90.9378  5.57691e-18  1.00802e-19      4
 90.9378  5.55646e-18  9.04165e-20      4
 90.9990  5.38443e-18  8.82779e-20      4
 90.9990  5.39844e-18  9.71466e-20      4
 91.0602  5.44939e-18  1.06703e-19      4
 91.0602  5.35919e-18  1.20878e-19      4
 91.0680  5.68767e-18  3.82331e-20      5
 91.0680  5.68722e-18  3.33555e-20      5
 91.1214  5.66052e-18  9.68688e-20      4
 91.1214  5.34184e-18  1.04293e-19      4
 91.1826  5.53545e-18  8.50227e-20      4
 91.1826  5.39273e-18  1.08087e-19      4
 91.2160  5.64942e-18  3.72512e-20      5
 91.2160  5.68485e-18  3.68615e-20      5
 91.2439  5.35134e-18  9.51487e-20      4
 91.2439  5.30399e-18  1.22042e-19      4
 91.3051  5.32583e-18  1.54275e-19      4
 91.3051  5.31935e-18  1.28131e-19      4
 91.3638  5.66326e-18  3.51733e-20      5
 91.3638  5.65363e-18  4.37834e-20      5
 91.3662  5.29868e-18  8.98944e-20      4
 91.3663  5.19919e-18  1.27138e-19      4
 91.4275  5.23650e-18  1.17228e-19      4
 91.4275  5.31445e-18  1.14730e-19      4
 91.4828  5.24491e-18  1.17901e-19      4
 91.4828  5.26863e-18  1.18219e-19      4
 91.5113  5.57482e-18  2.12567e-20      5
 91.5114  5.58349e-18  3.60039e-20      5
 91.5441  4.92067e-18  1.25626e-19      4
 91.5441  5.35658e-18  1.45368e-19      4
 91.6053  4.96204e-18  9.24746e-20      4
 91.6053  5.04504e-18  9.35653e-20      4
 91.6588  5.62165e-18  3.28431e-20      5
 91.6588  5.61500e-18  3.84272e-20      5
 91.6666  4.97456e-18  1.25122e-19      4
 91.6666  5.14957e-18  1.33283e-19      4
 91.7280  5.10801e-18  1.28655e-19      4
 91.7280  4.62592e-18  8.30808e-20      4
 91.7893  5.31582e-18  1.33340e-19      4
 91.7893  5.34466e-18  1.09212e-19      4
 91.8060  5.62498e-18  2.43983e-20      5
 91.8060  5.55317e-18  3.05643e-20      5
 91.8507  5.37553e-18  1.60959e-19      4
 91.8507  5.35737e-18  1.08829e-19      4
 91.9121  5.33868e-18  1.26133e-19      4
 91.9121  5.32619e-18  1.24499e-19      4
 91.9530  5.61888e-18  2.16041e-20      5
 91.9530  5.58472e-18  2.84326e-20      5
 91.9734  5.25121e-18  1.29091e-19      4
 91.9734  5.20477e-18  1.28538e-19      4
 92.0349  5.24251e-18  1.38274e-19      4
 92.0349  5.27532e-18  1.14403e-19      4
 92.0963  5.43391e-18  1.46026e-19      4
 92.0963  5.22436e-18  1.05816e-19      4
 92.0997  5.60344e-18  3.35773e-20      5
 92.0998  5.54152e-18  3.23503e-20      5
 92.1577  5.17480e-18  1.09196e-19      4
 92.1577  5.34818e-18  1.22418e-19      4
 92.2132  5.22103e-18  8.68601e-20      4
 92.2132  5.35308e-18  1.11696e-19      4
 92.2463  5.60640e-18  3.16417e-20      5
 92.2464  5.57642e-18  3.83638e-20      5
 92.2747  5.39507e-18  9.70712e-20      4
 92.2747  5.03707e-18  1.12865e-19      4
 92.3361  5.12923e-18  1.13590e-19      4
 92.3362  5.26715e-18  1.17165e-19      4
 92.3782  5.54701e-18  2.54723e-20      5
 92.3927  5.51074e-18  2.87833e-20      5
 92.3976  4.95117e-18  1.38626e-19      4
 92.3977  5.16837e-18  1.08878e-19      4
 92.4592  5.21032e-18  1.52327e-19      4
 92.4592  5.19388e-18  1.11870e-19      4
 92.5208  5.08184e-18  1.15599e-19      4
 92.5208  4.96877e-18  1.31794e-19      4
 92.5244  5.57899e-18  2.38948e-20      5
 92.5244  5.52002e-18  2.67339e-20      5
 92.5824  4.97518e-18  1.71201e-19      4
 92.5824  4.92680e-18  1.45517e-19      4
 92.6440  4.97031e-18  1.47139e-19      4
 92.6440  5.08458e-18  1.29321e-19      4
 92.6704  5.57026e-18  2.31064e-20      5
 92.6704  5.55740e-18  2.59307e-20      5
 92.7056  5.20623e-18  1.40877e-19      4
 92.7056  5.34203e-18  1.19780e-19      4
 92.7673  5.04636e-18  1.39601e-19      4
 92.7673  5.19101e-18  1.65914e-19      4
 92.8163  5.54601e-18  3.06526e-20      5
 92.8163  5.55299e-18  2.87507e-20      5
 92.8289  4.93851e-18  1.19704e-19      4
 92.8289  5.18697e-18  1.23295e-19      4
 92.8906  4.91967e-18  1.41668e-19      4
 92.8907  5.13616e-18  1.32954e-19      4
 92.9524  5.06224e-18  1.41588e-19      4
 92.9524  5.02627e-18  1.55254e-19      4
 92.9620  5.40148e-18  2.48396e-20      5
 92.9620  5.47084e-18  2.79895e-20      5
 93.1075  5.48952e-18  2.65770e-20      5
 93.1075  5.51712e-18  3.30801e-20      5
 93.2528  5.48568e-18  4.37583e-20      5
 93.2528  5.49784e-18  3.14273e-20      5
 93.3980  5.40431e-18  2.65694e-20      5
 93.3980  5.42983e-18  3.19313e-20      5
 93.5430  5.47400e-18  3.20727e-20      5
 93.5430  5.45378e-18  3.46912e-20      5
 93.6877  5.47804e-18  3.17350e-20      5
 93.6877  5.46205e-18  3.89741e-20      5
 93.8323  5.45369e-18  1.91655e-20      5
 93.8324  5.42530e-18  3.79041e-20      5
 93.9768  5.40094e-18  3.00617e-20      5
 93.9768  5.39803e-18  2.47322e-20      5
 94.1211  5.25605e-18  2.81169e-20      5
 94.1211  5.31286e-18  2.19561e-20      5
 94.2652  5.30675e-18  2.71452e-20      5
 94.2652  5.30288e-18  1.84054e-20      5
 94.4091  5.34129e-18  1.65126e-20      5
 94.4091  5.27238e-18  3.14146e-20      5
 94.5386  5.26485e-18  2.77825e-20      5
 94.5528  5.29510e-18  3.73320e-20      5
 94.6821  5.20494e-18  2.07824e-20      5
 94.6822  5.19381e-18  3.64203e-20      5
 94.8255  5.21734e-18  4.03885e-20      5
 94.8255  5.21333e-18  2.20755e-20      5
 94.9688  5.22546e-18  3.23328e-20      5
 94.9688  5.22588e-18  1.78213e-20      5
 95.1120  5.19689e-18  2.53688e-20      5
 95.1120  5.14978e-18  5.02689e-20      5
 95.2549  5.20244e-18  2.31206e-20      5
 95.2550  5.14466e-18  3.55746e-20      5
 95.3977  5.16682e-18  2.31845e-20      5
 95.3978  5.18810e-18  3.82286e-20      5
 95.5404  5.15611e-18  2.48178e-20      5
 95.5404  5.09356e-18  3.66154e-20      5
 95.6829  5.10442e-18  2.44618e-20      5
 95.6829  5.05365e-18  2.21151e-20      5
 95.8253  5.09625e-18  2.49924e-20      5
 95.8253  5.18715e-18  2.33151e-20      5
 95.9675  5.06633e-18  3.01580e-20      5
 95.9675  5.10228e-18  2.02471e-20      5
 96.1096  5.02825e-18  2.30315e-20      5
 96.1096  5.02140e-18  2.65280e-20      5
 96.2515  5.01409e-18  2.14080e-20      5
 96.2515  4.98629e-18  2.64349e-20      5
 96.3933  5.03592e-18  2.73227e-20      5
 96.3933  4.95543e-18  3.04945e-20      5
 96.5349  5.03636e-18  2.97250e-20      5
 96.5349  4.96724e-18  3.35416e-20      5
 96.6764  5.00218e-18  2.60856e-20      5
 96.6764  4.98226e-18  3.46995e-20      5
 96.8177  5.00569e-18  3.39499e-20      5
 96.8178  4.99948e-18  2.65278e-20      5
 96.9448  5.00636e-18  3.05931e-20      5
 96.9448  4.93531e-18  2.65872e-20      5
 97.0859  4.90811e-18  2.24883e-20      5
 97.0859  4.88999e-18  2.72854e-20      5
 97.2269  4.93315e-18  2.89138e-20      5
 97.2269  4.88583e-18  2.95164e-20      5
 97.3677  4.84173e-18  2.44404e-20      5
 97.3677  4.84092e-18  2.81569e-20      5
 97.5084  4.87525e-18  2.74941e-20      5
 97.5084  4.81938e-18  2.89932e-20      5
 97.6489  4.82813e-18  2.80506e-20      5
 97.6489  4.89786e-18  3.13303e-20      5
 97.7894  4.82617e-18  2.75206e-20      5
 97.7894  4.82348e-18  2.82511e-20      5
 97.9297  4.80956e-18  2.92574e-20      5
 97.9297  4.85417e-18  2.39258e-20      5
 98.0699  4.84309e-18  2.55592e-20      5
 98.0699  4.75498e-18  2.64783e-20      5
 98.2099  4.85661e-18  2.22046e-20      5
 98.2099  4.80647e-18  2.35329e-20      5
 98.3499  4.83170e-18  2.86169e-20      5
 98.3499  4.80025e-18  2.34753e-20      5
 98.4897  4.79553e-18  3.08236e-20      5
 98.4897  4.83126e-18  2.60879e-20      5
 98.6293  4.80623e-18  2.65739e-20      5
 98.6294  4.77372e-18  2.98405e-20      5
 98.7690  4.84135e-18  2.42672e-20      5
 98.7690  4.76581e-18  3.03513e-20      5
 98.9084  4.78478e-18  3.70931e-20      5
 98.9085  4.80326e-18  2.25342e-20      5
 99.0478  4.84022e-18  2.60981e-20      5
 99.0478  4.71476e-18  2.02747e-20      5
 99.1732  4.77993e-18  2.06468e-20      5
 99.1733  4.71794e-18  3.02748e-20      5
 99.3123  4.61121e-18  2.23336e-20      5
 99.3123  4.71149e-18  2.51026e-20      5
 99.4514  4.62544e-18  2.50450e-20      5
 99.4514  4.73314e-18  2.61650e-20      5
 99.5903  4.61159e-18  2.66714e-20      5
 99.5903  4.70224e-18  2.56421e-20      5
 99.7291  4.59639e-18  2.80959e-20      5
 99.7291  4.72146e-18  2.87642e-20      5
 99.8678  4.66408e-18  2.96237e-20      5
 99.8679  4.60265e-18  2.60757e-20      5
100.0065  4.61340e-18  2.56730e-20      5
100.0065  4.54897e-18  2.34276e-20      5
100.1450  4.62822e-18  3.28702e-20      5
100.1450  4.56946e-18  2.99788e-20      5
100.2834  4.55210e-18  2.26914e-20      5
100.2834  4.61722e-18  3.22180e-20      5
100.4217  4.46797e-18  3.01510e-20      5
100.4218  4.52584e-18  2.34353e-20      5
100.5600  4.56099e-18  2.60240e-20      5
100.5600  4.45924e-18  2.80661e-20      5
100.6981  4.56409e-18  3.07255e-20      5
100.6981  4.47177e-18  3.16067e-20      5
100.8361  4.49109e-18  2.80919e-20      5
100.8362  4.41580e-18  2.80423e-20      5
100.9741  4.52952e-18  1.87291e-20      5
100.9741  4.36798e-18  2.59732e-20      5
101.1120  4.42445e-18  3.07535e-20      5
101.1120  4.33874e-18  2.82080e-20      5
101.2361  4.43477e-18  2.02434e-20      5
101.2497  4.31055e-18  1.66863e-20      5
101.3738  4.38584e-18  2.40118e-20      5
101.3739  4.27790e-18  2.64886e-20      5
101.5113  4.32381e-18  1.92940e-20      5
101.5113  4.23724e-18  2.32479e-20      5
101.6488  4.29494e-18  1.96409e-20      5
101.6488  4.23142e-18  1.67947e-20      5
101.7863  4.23525e-18  2.67180e-20      5
101.7863  4.26720e-18  2.42101e-20      5
101.9237  4.29889e-18  2.92585e-20      5
101.9237  4.21740e-18  2.17212e-20      5
102.0610  4.22539e-18  2.39307e-20      5
102.0610  4.30747e-18  2.50551e-20      5
102.1982  4.14550e-18  2.34904e-20      5
102.1982  4.26416e-18  2.68028e-20      5
102.3354  4.23759e-18  2.31537e-20      5
102.3354  4.15416e-18  2.38558e-20      5
102.4724  4.22910e-18  1.92422e-20      5
102.4725  4.08274e-18  2.52542e-20      5
102.6094  4.11940e-18  2.46046e-20      5
102.6094  3.98108e-18  2.48643e-20      5
102.7464  4.02062e-18  2.68538e-20      5
102.7464  3.91693e-18  2.67709e-20      5
102.8832  3.99746e-18  2.08427e-20      5
102.8833  3.87209e-18  2.50521e-20      5
103.0200  4.05591e-18  2.16285e-20      5
103.0201  3.87125e-18  2.31867e-20      5
103.1544  3.88849e-18  2.48640e-20      6
103.1544  3.89909e-18  2.23259e-20      6
103.1568  3.97940e-18  1.55033e-20      5
103.1568  4.06310e-18  2.06552e-20      5
103.2934  4.08744e-18  1.93278e-20      5
103.2935  3.97829e-18  2.32726e-20      5
103.3160  3.92262e-18  2.28147e-20      6
103.3161  3.90514e-18  2.48909e-20      6
103.4300  4.04714e-18  2.10981e-20      5
103.4301  3.95239e-18  2.39424e-20      5
103.4774  3.84993e-18  2.13095e-20      6
103.4774  3.82563e-18  2.40878e-20      6
103.5665  4.06021e-18  1.90579e-20      5
103.5665  3.91279e-18  3.26411e-20      5
103.6383  3.81651e-18  2.14726e-20      6
103.6383  3.83372e-18  2.70370e-20      6
103.6896  3.83958e-18  2.59056e-20      5
103.7030  4.00592e-18  2.66742e-20      5
103.7990  3.76802e-18  2.07455e-20      6
103.7991  3.80973e-18  2.45306e-20      6
103.8259  3.95290e-18  2.04769e-20      5
103.8259  3.81610e-18  2.40868e-20      5
103.9594  3.75253e-18  2.30542e-20      6
103.9594  3.81954e-18  2.63486e-20      6
103.9623  3.96014e-18  2.13508e-20      5
103.9623  3.88816e-18  2.49037e-20      5
104.0986  3.97372e-18  2.65249e-20      5
104.0986  3.93353e-18  2.70352e-20      5
104.1195  3.79564e-18  2.01715e-20      6
104.1195  3.72628e-18  2.04545e-20      6
104.2349  3.96059e-18  2.65536e-20      5
104.2349  4.03210e-18  2.40103e-20      5
104.2793  3.85297e-18  3.30256e-20      6
104.2793  3.74271e-18  2.15630e-20      6
104.3711  3.96095e-18  2.26232e-20      5
104.3711  4.03715e-18  2.50963e-20      5
104.4387  3.79209e-18  2.23965e-20      6
104.4388  3.85914e-18  1.92077e-20      6
104.5073  3.95827e-18  2.41638e-20      5
104.5073  3.98753e-18  2.33225e-20      5
104.5980  3.74701e-18  2.38642e-20      6
104.5980  3.85343e-18  2.26474e-20      6
104.6434  3.93479e-18  2.76617e-20      5
104.6434  4.00753e-18  2.31860e-20      5
104.7568  3.72239e-18  2.15213e-20      6
104.7569  3.83400e-18  2.80714e-20      6
104.7795  3.93009e-18  2.66609e-20      5
104.7795  3.99212e-18  2.15853e-20      5
104.8997  3.72692e-18  2.36823e-20      6
104.8998  3.82403e-18  1.92231e-20      6
104.9155  3.88748e-18  2.54458e-20      5
104.9155  3.98080e-18  2.22012e-20      5
105.0515  3.90374e-18  2.41184e-20      5
105.0515  3.94301e-18  2.05103e-20      5
105.0580  3.68830e-18  2.40194e-20      6
105.0580  3.76695e-18  1.86070e-20      6
105.1874  3.91747e-18  2.88383e-20      5
105.1874  3.99798e-18  2.22080e-20      5
